customer_id,signup,first_tx,days_since_signup,avg_days_btwn,cat_div,pref_payment
1752,2024-03-10,2024-08-30 18:23:00,173,,1,Credit Card
1753,2023-06-18,2023-09-14 19:17:00,88,107.33333333333333,2,Debit Card
1754,2022-07-08,2023-01-28 03:12:00,204,114.83333333333333,1,Debit Card
1755,2022-08-29,2023-06-07 08:54:00,282,71.28571428571429,1,PayPal
1757,2023-02-11,2024-05-07 16:02:00,451,44.6,2,Debit Card
1759,2024-02-29,2023-02-04 00:02:00,-390,115.0,3,Debit Card
1761,2022-06-09,2023-07-07 07:21:00,393,84.83333333333333,1,Bank Transfer
1763,2024-01-26,2023-03-04 06:13:00,-328,0.0,1,Bank Transfer
1765,2022-06-24,2023-01-10 12:33:00,200,61.25,3,Credit Card
1766,2023-01-01,2023-10-23 00:44:00,295,92.5,2,Debit Card
1767,2023-04-24,2023-03-16 06:42:00,-39,90.33333333333333,1,PayPal
1768,2023-07-16,2023-05-22 06:02:00,-55,195.5,2,Debit Card
1769,2023-12-16,2023-02-11 15:02:00,-308,169.33333333333334,1,PayPal
1771,2023-10-14,2023-01-30 01:17:00,-257,340.5,1,Bank Transfer
1774,2022-04-02,2023-02-17 01:27:00,321,437.0,2,Credit Card
1775,2023-02-27,2023-09-19 02:01:00,204,146.5,2,Bank Transfer
1776,2022-01-11,2023-01-22 01:54:00,376,0.0,1,Debit Card
1777,2024-02-16,2023-03-16 05:59:00,-337,93.83333333333333,2,PayPal
1778,2023-04-26,2023-05-23 16:29:00,27,55.0,2,PayPal
1779,2023-05-19,2023-01-08 13:11:00,-131,95.85714285714286,4,Bank Transfer
1780,2024-02-24,2024-04-24 12:12:00,60,19.0,2,Bank Transfer
1782,2023-07-16,2023-03-16 19:35:00,-122,89.85714285714286,3,Credit Card
1783,2023-07-29,2023-08-26 08:44:00,28,212.0,3,Cash
1784,2022-06-17,2024-01-10 16:04:00,572,167.0,2,Bank Transfer
1785,2022-08-14,2023-01-31 17:01:00,170,167.66666666666666,3,Debit Card
1786,2023-10-03,2023-03-25 03:42:00,-192,144.0,1,Cash
1787,2023-09-20,2023-04-14 14:28:00,-159,133.5,3,Credit Card
1789,2023-02-27,2024-05-18 04:21:00,446,,1,Bank Transfer
1790,2022-07-06,2023-01-08 20:19:00,186,232.66666666666666,1,Cash
1791,2023-10-15,2024-05-07 01:49:00,205,,1,PayPal
1792,2022-10-06,2024-01-04 17:27:00,455,38.0,2,Bank Transfer
1793,2022-11-25,2023-05-04 12:24:00,160,68.0,2,Bank Transfer
1794,2023-07-02,2023-10-30 10:38:00,120,136.0,2,Bank Transfer
1795,2022-04-15,2023-02-28 11:28:00,319,85.42857142857143,3,Credit Card
1796,2024-01-03,2023-12-26 19:39:00,-8,0.0,1,Debit Card
1798,2023-05-21,2023-03-06 12:29:00,-76,94.16666666666667,3,Credit Card
1799,2022-11-16,2023-01-20 15:22:00,65,114.2,3,Debit Card
1801,2024-02-08,2023-11-18 13:54:00,-82,170.5,1,Debit Card
1802,2024-03-05,2023-12-29 01:05:00,-67,0.0,1,Bank Transfer
1805,2022-05-05,2023-01-10 19:43:00,250,,1,Bank Transfer
1807,2022-02-04,2023-09-16 23:23:00,589,,1,Cash
1808,2024-02-29,2023-04-10 02:49:00,-325,306.5,2,Credit Card
1809,2022-08-02,2023-03-20 02:39:00,230,113.0,3,Cash
1812,2023-07-17,2023-08-08 19:49:00,22,80.83333333333333,1,PayPal
1813,2023-05-08,2023-01-07 01:02:00,-121,103.0,3,PayPal
1814,2022-02-23,2023-03-08 23:31:00,378,118.0,1,Bank Transfer
1815,2022-08-30,2023-06-19 19:24:00,293,92.6,4,PayPal
1816,2022-06-21,2023-01-21 19:20:00,214,0.0,1,Cash
1817,2023-02-10,2024-03-20 21:12:00,404,,1,Credit Card
1818,2022-02-13,2023-05-02 16:50:00,443,136.75,2,Credit Card
1819,2023-05-02,2023-12-25 07:32:00,237,176.5,2,PayPal
1821,2023-05-27,2023-03-16 22:37:00,-72,92.85714285714286,2,Bank Transfer
1822,2022-12-13,2023-02-16 08:36:00,65,0.0,2,Cash
1823,2023-10-23,2023-03-24 11:47:00,-213,,1,PayPal
1824,2022-04-20,2023-02-10 19:42:00,296,198.0,1,Debit Card
1825,2022-11-21,2023-02-26 12:07:00,97,90.66666666666667,3,Bank Transfer
1827,2023-03-26,2023-01-03 01:39:00,-82,137.4,3,Bank Transfer
1828,2023-01-22,2024-02-09 03:38:00,383,,1,Bank Transfer
1829,2022-09-14,2023-02-02 11:23:00,141,110.66666666666667,1,Cash
1830,2023-03-25,2023-04-16 23:41:00,22,100.0,2,Bank Transfer
1831,2023-12-15,2023-04-12 19:28:00,-247,147.75,2,PayPal
1832,2022-07-11,2024-10-17 19:26:00,829,,1,Cash
1833,2024-01-20,2023-10-20 17:27:00,-92,193.5,3,Credit Card
1835,2023-06-28,2024-01-06 20:45:00,192,160.0,2,Bank Transfer
1837,2022-01-01,2024-05-08 00:48:00,858,,1,Debit Card
1838,2022-07-09,2023-12-15 20:30:00,524,100.66666666666667,2,Cash
1839,2023-01-08,2023-03-03 11:06:00,54,82.83333333333333,3,Bank Transfer
1840,2024-01-09,2023-03-07 18:10:00,-308,292.0,2,Bank Transfer
1841,2023-07-06,2023-02-28 02:03:00,-128,115.0,1,Debit Card
1842,2023-12-01,2023-03-29 20:54:00,-247,156.75,2,Bank Transfer
1843,2022-06-07,2023-07-21 01:39:00,409,114.75,1,Cash
1844,2023-02-24,2023-02-16 06:15:00,-8,98.5,4,Cash
1845,2023-06-20,2023-04-27 20:44:00,-54,87.66666666666667,1,Debit Card
1846,2022-05-13,2023-01-19 01:25:00,251,113.2,2,Debit Card
1847,2022-07-26,2024-03-05 15:20:00,588,57.2,3,Credit Card
1848,2022-04-12,2024-08-10 23:54:00,851,,1,Debit Card
1849,2023-02-02,2023-02-23 12:33:00,21,80.0,2,Bank Transfer
1850,2023-12-20,2023-05-14 20:11:00,-220,140.0,1,Debit Card
1851,2023-01-11,2023-04-02 15:46:00,81,206.33333333333334,3,Credit Card
1852,2022-03-14,2023-01-15 13:53:00,307,0.0,1,Debit Card
1853,2022-08-02,2023-02-19 10:32:00,201,125.0,2,Debit Card
1854,2022-03-23,2024-07-01 16:25:00,831,,1,Credit Card
1855,2022-03-04,2023-09-25 23:22:00,570,24.333333333333332,1,Debit Card
1856,2023-03-02,2023-01-01 08:18:00,-60,89.2,1,Credit Card
1857,2022-03-01,2023-07-16 16:05:00,502,250.5,1,Bank Transfer
1858,2022-02-11,2023-02-27 03:22:00,381,106.5,1,Debit Card
1859,2022-03-21,2023-04-19 06:36:00,394,93.33333333333333,1,PayPal
1860,2022-04-10,2023-01-05 18:27:00,270,111.4,3,Bank Transfer
1861,2023-06-29,2023-03-22 11:01:00,-99,215.66666666666666,3,Bank Transfer
1862,2023-06-23,2023-05-01 09:44:00,-53,125.75,1,Bank Transfer
1863,2022-07-03,2024-05-30 21:39:00,697,27.0,2,PayPal
1864,2023-03-02,2023-01-10 02:42:00,-51,273.0,1,Bank Transfer
1865,2023-08-14,2023-07-25 02:42:00,-20,,1,Debit Card
1866,2023-12-21,2023-11-25 13:57:00,-26,38.0,1,Credit Card
1867,2022-06-20,2023-05-01 08:14:00,315,119.6,3,PayPal
1868,2023-06-01,2023-03-30 20:21:00,-63,101.6,1,PayPal
1869,2023-07-01,2023-11-22 10:10:00,144,102.0,2,Cash
1870,2022-12-27,2023-03-30 02:02:00,93,170.66666666666666,3,Cash
1871,2022-11-29,2023-05-28 19:53:00,180,63.8,2,Credit Card
1873,2022-11-28,2023-03-04 12:25:00,96,,1,Cash
1874,2023-07-13,2023-03-11 19:48:00,-124,77.57142857142857,1,Bank Transfer
1875,2023-07-18,2023-07-18 09:36:00,0,130.5,2,Bank Transfer
1876,2023-04-09,2024-02-01 01:11:00,298,,1,Debit Card
1878,2023-09-03,2023-02-07 06:04:00,-208,191.66666666666666,2,Cash
1879,2022-11-06,2023-07-01 00:36:00,237,133.25,2,Cash
1880,2022-08-16,2023-06-16 22:30:00,304,91.33333333333333,2,Cash
1881,2022-01-23,2023-06-19 17:35:00,512,68.28571428571429,1,Debit Card
1882,2023-06-08,2023-01-21 08:12:00,-138,101.2,3,Cash
1884,2023-04-17,2023-06-01 20:04:00,45,80.66666666666667,3,Debit Card
1885,2022-09-29,2023-03-12 11:50:00,164,118.2,2,Bank Transfer
1886,2022-09-13,2023-03-21 23:08:00,189,189.0,1,Credit Card
1888,2023-08-06,2023-06-08 18:58:00,-59,153.0,3,PayPal
1889,2024-01-11,2023-09-08 09:39:00,-125,303.0,1,Debit Card
1890,2022-06-27,2023-04-03 10:10:00,280,97.4,2,Credit Card
1891,2023-12-08,2023-09-07 09:11:00,-92,274.0,1,Cash
1892,2022-04-08,2023-04-29 13:31:00,386,105.75,2,Bank Transfer
1893,2022-02-08,2023-07-29 22:32:00,536,117.0,1,PayPal
1894,2024-03-09,2023-06-15 10:54:00,-268,30.0,2,Debit Card
1895,2022-12-09,2023-05-18 10:28:00,160,68.28571428571429,4,Cash
1896,2023-03-21,2023-01-16 11:57:00,-64,99.0,1,PayPal
1897,2022-05-04,2023-06-30 08:03:00,422,124.0,2,Debit Card
1899,2023-10-10,2023-11-24 15:20:00,45,292.0,1,PayPal
1900,2023-06-21,2023-08-16 02:06:00,56,410.0,2,Cash
1901,2023-08-02,2023-01-22 10:29:00,-192,97.33333333333333,1,Cash
1903,2023-11-21,2023-05-14 23:27:00,-191,146.75,2,Bank Transfer
1904,2024-02-10,2023-06-13 16:27:00,-242,89.6,2,Debit Card
1905,2022-04-03,2023-04-07 04:20:00,369,106.4,3,Bank Transfer
1906,2023-02-08,2023-08-16 02:20:00,189,214.0,1,Cash
1907,2022-03-26,2023-06-04 10:12:00,435,166.33333333333334,3,Debit Card
1908,2022-02-20,2024-10-03 10:01:00,956,,1,PayPal
1909,2022-03-29,2024-05-26 17:38:00,789,,1,Bank Transfer
1911,2023-05-08,2023-05-24 13:43:00,16,111.2,2,PayPal
1912,2023-02-09,2023-06-15 15:55:00,126,70.85714285714286,2,PayPal
1913,2023-09-23,2023-05-11 14:22:00,-135,97.83333333333333,2,PayPal
1914,2022-03-15,2023-12-26 01:00:00,651,,1,Credit Card
1915,2022-11-28,2023-02-02 08:23:00,66,83.2,1,Bank Transfer
1917,2022-12-23,2023-04-17 05:13:00,115,80.0,1,Credit Card
1918,2023-09-01,2024-06-20 08:23:00,293,,1,Debit Card
1919,2022-06-23,2023-07-02 23:48:00,374,70.71428571428571,3,PayPal
1920,2023-03-29,2023-02-11 23:51:00,-46,237.5,2,Cash
1921,2022-02-15,2023-01-01 07:14:00,320,88.0,1,Bank Transfer
1923,2022-03-29,2023-05-06 18:50:00,403,93.5,2,Debit Card
1925,2022-10-22,2023-02-05 10:12:00,106,125.6,2,Cash
1926,2022-04-24,2023-02-25 11:33:00,307,98.25,1,Bank Transfer
1927,2022-01-24,2023-03-17 07:28:00,417,270.0,1,Debit Card
1928,2023-07-05,2023-01-21 12:41:00,-165,57.285714285714285,4,Credit Card
1929,2023-06-20,2023-04-03 09:29:00,-78,167.66666666666666,1,Cash
1930,2023-09-30,2023-04-25 18:06:00,-158,87.0,1,Debit Card
1932,2023-11-11,2023-01-06 05:16:00,-309,149.0,3,PayPal
1933,2022-06-24,2023-05-20 12:14:00,330,77.0,1,Credit Card
1934,2023-12-15,2023-01-20 00:34:00,-329,128.2,1,Cash
1935,2023-04-22,2023-10-19 18:39:00,180,74.25,4,Bank Transfer
1936,2023-11-08,2024-07-11 17:50:00,246,,1,Bank Transfer
1937,2023-11-07,2023-01-31 18:46:00,-280,115.16666666666667,4,Credit Card
1938,2022-01-20,2023-10-25 21:44:00,643,185.0,1,PayPal
1939,2023-10-27,2023-09-13 03:57:00,-44,0.0,2,Bank Transfer
1940,2023-01-25,2023-03-16 00:47:00,50,160.5,2,Cash
1941,2022-04-12,2023-01-09 01:29:00,272,121.2,2,Bank Transfer
1942,2023-09-04,2023-06-14 13:09:00,-82,163.5,1,Cash
1943,2022-07-23,2023-08-23 17:09:00,396,103.25,1,Debit Card
1944,2023-07-29,2024-03-17 15:59:00,232,94.0,2,Bank Transfer
1945,2023-06-27,2023-05-18 10:39:00,-40,,1,Bank Transfer
1946,2023-02-07,2023-04-05 16:24:00,57,157.5,2,PayPal
1947,2023-12-02,2023-05-02 11:15:00,-214,134.25,3,Debit Card
1948,2022-11-06,2023-02-03 05:39:00,89,92.42857142857143,3,Debit Card
1949,2023-05-29,2023-08-16 21:07:00,79,73.83333333333333,1,Bank Transfer
1950,2023-10-03,2023-10-25 04:06:00,22,68.25,1,Bank Transfer
1951,2022-01-31,2023-10-10 06:46:00,617,,1,PayPal
1952,2022-08-19,2023-04-27 20:34:00,251,200.0,1,Credit Card
1953,2023-02-07,2023-05-19 09:53:00,101,,1,Credit Card
1955,2023-09-20,2024-09-16 03:51:00,362,,1,Debit Card
1956,2023-08-10,2023-01-11 10:26:00,-211,,1,Bank Transfer
1958,2023-07-10,2023-02-05 02:13:00,-155,410.0,1,Credit Card
1959,2022-05-22,2023-07-22 12:39:00,426,,1,Credit Card
1960,2022-07-27,2023-08-30 16:48:00,399,113.25,3,Bank Transfer
1961,2023-12-24,2023-03-08 14:30:00,-291,127.0,1,Cash
1962,2023-03-17,2023-01-25 15:20:00,-51,82.28571428571429,2,Credit Card
1963,2023-08-02,2024-04-10 16:44:00,252,25.0,2,Bank Transfer
1964,2023-07-25,2023-01-17 12:40:00,-189,80.57142857142857,1,Bank Transfer
1965,2022-05-02,2023-01-01 00:39:00,244,97.28571428571429,2,PayPal
1966,2022-05-30,2023-02-20 18:16:00,266,123.8,1,Cash
1967,2023-02-28,2023-03-23 20:22:00,23,90.0,3,Cash
1969,2022-07-12,2023-02-21 08:05:00,224,96.0,1,Credit Card
1970,2022-01-27,2023-05-03 09:47:00,461,,1,PayPal
1971,2023-09-13,2023-02-17 01:37:00,-208,564.0,2,Bank Transfer
1972,2023-09-03,2023-05-18 22:56:00,-108,192.5,2,PayPal
1973,2022-01-27,2023-10-07 14:51:00,618,114.66666666666667,2,Credit Card
1974,2024-03-09,2023-02-09 11:41:00,-394,147.5,2,Credit Card
1975,2023-09-12,2023-05-15 21:56:00,-120,143.25,3,Bank Transfer
1976,2023-01-18,2023-05-05 18:30:00,107,82.14285714285714,1,Credit Card
1978,2022-07-17,2023-06-26 10:46:00,344,80.0,2,Cash
1979,2024-02-22,2023-02-05 15:21:00,-382,642.0,2,Debit Card
1980,2023-02-27,2023-08-05 18:43:00,159,125.25,2,Credit Card
1981,2022-07-27,2023-01-16 16:14:00,173,120.8,4,Debit Card
1982,2023-03-26,2024-09-12 20:26:00,536,,1,Debit Card
1983,2022-11-29,2023-11-16 21:55:00,352,88.5,2,Debit Card
1984,2023-03-14,2023-04-20 09:15:00,37,61.857142857142854,1,Credit Card
1985,2023-09-15,2023-02-26 23:33:00,-201,67.71428571428571,2,Cash
1986,2023-02-08,2023-11-25 17:46:00,290,228.0,2,Credit Card
1987,2023-08-09,2023-12-02 05:34:00,115,60.333333333333336,3,Credit Card
1988,2023-10-19,2024-05-04 20:53:00,198,,1,Bank Transfer
1989,2023-04-08,2024-02-29 03:26:00,327,187.0,1,Debit Card
1990,2022-02-13,2023-05-17 05:29:00,458,57.2,1,Cash
1991,2023-02-10,2023-01-27 15:14:00,-14,342.0,1,Cash
1992,2023-06-13,2023-03-04 09:20:00,-101,79.16666666666667,3,Cash
1994,2024-03-03,2023-04-13 05:52:00,-325,124.25,4,Bank Transfer
1996,2022-02-25,2023-12-06 13:13:00,649,,1,Credit Card
1997,2023-04-20,2023-10-23 08:53:00,186,86.33333333333333,1,Credit Card
1998,2023-05-28,2024-04-02 04:46:00,310,,1,Credit Card
1999,2023-08-23,2023-03-29 16:17:00,-147,100.33333333333333,2,Debit Card
